buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
buggy,buggy,buggy,buggy,0.693147,1.791759,1.94591,0.74149,0.394627,0.153168,5.142657,1,1.791759,4.249209,1.342865,4.143135,3.752793,4.143135
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.011472,0.011472,5.56452,0,1.609438,3.560762,2.079442,5.521461,5.086794,5.46806
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.022261,0.002594,7.052721,0,1.386294,3.586847,2.197225,5.525453,5.091908,5.472271
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.143892,0.253874,0.10434,4.877713,0,1.791759,4.502805,2.079442,5.09375,4.751173,5.043425
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007348,0.002946,6.520621,1,1.609438,3.595941,1.94591,4.158883,3.774139,4.158883
clean,clean,clean,clean,0.693147,1.791759,1.94591,0.74149,0.394627,0.153168,5.142657,1,1.791759,4.87053,1.252763,4.174387,3.79459,4.174387
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007348,0.002946,6.520621,1,1.386294,5.381739,1.791759,4.189655,3.813748,4.189655
buggy,clean,clean,clean,0.693147,1.609438,2.564949,1.354964,0.005121,0.018529,6.526129,0,1.94591,3.542986,1.040277,5.529429,5.092092,5.476464
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,5.267858,4.84937,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00072,0.00072,7.236339,0,2.397895,2.706716,3.828641,5.273,4.85694,4.143135
buggy,buggy,buggy,clean,0.693147,1.609438,2.302585,1.235553,0.03575,0.018928,6.193262,0,1.609438,3.482777,1.169381,5.533389,5.096385,5.480639
buggy,buggy,buggy,buggy,0.693147,0.693147,1.098612,0.671052,0.111313,0.043803,5.712081,0,0.693147,2.989211,0.405465,4.204693,3.833629,4.204693
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.27691,0.073427,5.351858,1,1.098612,1.800058,1.098612,5.537334,5.100659,5.484797
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.283674,0,4.836282,0,1.609438,3.73457,2.70805,2.484907,2.370244,1.386294
buggy,buggy,buggy,buggy,0.693147,2.833213,2.890372,1.414167,0.032673,0.008595,7.095993,0,2.197225,3.889982,1.731656,4.219508,3.852698,4.219508
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.721147,6.150603,0,0,0,0,0,0,4.234107,3.873698,4.234107
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.023811,0.023811,5.117994,0,1.791759,0.113329,2.772589,2.564949,2.459589,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.400478,0.029414,4.219508,0,0.693147,3.37588,1.098612,5.278115,4.862367,4.70953
clean,buggy,buggy,clean,0.693147,1.609438,1.94591,0.862953,0.003901,0.134202,5.835308,1,2.079442,2.43449,1.252763,2.397895,2.265921,2.197225
clean,clean,clean,clean,0.693147,1.609438,1.791759,0.951909,0.011231,0.077008,7.256721,0,2.079442,3.097837,2.00148,5.099866,4.745106,5.049856
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.693147,7.574045,0,0,0,0,0,0,5.105945,4.753763,5.056246
clean,clean,clean,clean,0.693147,2.302585,2.484907,1.243244,0.03513,0.002911,6.967222,1,2.197225,5.23575,1.627278,5.111988,4.762259,5.062595
buggy,buggy,buggy,buggy,0.693147,2.70805,4.158883,1.814848,0.105321,0.000999,6.638031,0,2.397895,3.535437,1.064711,4.762174,4.320284,4.762174
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.693147,0.693147,0,6.881411,0,0.693147,1.175573,0.405465,5.283204,4.862058,4.718499
buggy,buggy,buggy,buggy,0.693147,1.098612,1.098612,0.078314,0.95803,0.016261,3.449988,0,0.693147,2.61007,0.405465,5.288267,4.867919,4.727388
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,4.59512,0,0,0,0,0,0,5.293305,4.875503,4.736198
buggy,buggy,buggy,buggy,0.693147,1.609438,3.044522,1.542971,0.010483,0.010175,6.871247,0,2.197225,4.013315,1.223775,5.117994,4.763455,5.068904
buggy,buggy,buggy,buggy,0.693147,3.044522,3.828641,1.51802,0.124783,0.020442,7.124213,0,2.397895,4.049347,1.439835,4.770685,4.330602,4.770685
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.751166,0.042898,0.035091,6.712142,0,1.791759,2.129421,1.673351,5.123964,4.771701,5.075174
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.059451,0.002845,7.247793,0,1.791759,3.741946,2.70805,4.248495,3.880739,4.248495
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.013245,0,5.70711,0,1.609438,1.350667,1.94591,4.779123,4.341465,4.779123
clean,clean,clean,clean,0.693147,1.386294,1.94591,0.911009,0.031421,0.000373,8.048363,1,1.791759,5.459671,1.098612,4.787492,4.352984,4.787492
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001936,0.001936,6.248043,0,1.791759,1.068153,2.302585,5.129899,4.776347,5.081404
buggy,buggy,buggy,buggy,0.693147,0.693147,0.693147,0,0.414022,0.231521,6.603944,1,1.609438,3.90076,2.079442,4.26268,3.899343,4.26268
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000764,0.000255,8.275122,1,1.386294,0.277632,1.94591,4.795791,4.365135,4.795791
buggy,buggy,buggy,buggy,0.693147,1.94591,2.484907,0.93406,0.090651,0.004638,6.501155,0,2.079442,2.768204,1.451614,4.276666,3.917011,4.276666
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.029538,0.012766,6.148468,1,0.693147,2.422144,1.098612,4.290459,3.936716,4.290459
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.010044,0,7.304516,0,1.791759,1.163151,2.772589,4.304065,3.95604,4.304065
clean,clean,clean,clean,0.693147,1.386294,1.791759,0.948084,0.017854,0.002885,8.169506,0,1.791759,1.178655,1.335001,4.804021,4.37412,4.804021
buggy,buggy,buggy,buggy,0.693147,2.302585,2.772589,1.314463,0.035099,0.008165,7.374504,1,2.397895,4.71689,1.735189,2.484907,2.345645,2.302585
clean,clean,clean,clean,0.693147,2.079442,2.079442,1.313708,0.012114,0.001204,8.033937,1,2.197225,3.244544,1.838961,2.564949,2.444085,2.484907
buggy,buggy,buggy,buggy,0.693147,1.386294,3.044522,1.507009,0.001069,0.002756,7.279595,0,2.079442,3.898938,1.386294,5.541264,5.084629,5.488938
clean,buggy,buggy,clean,0.693147,0.693147,1.609438,0.663246,0.001902,0.097143,6.488825,0,1.791759,3.880326,1.252763,5.545177,5.090555,5.493061
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,2.564949,0,0,0,0,0,0,2.564949,2.431857,2.397895
clean,clean,clean,clean,0.693147,1.386294,1.94591,0.865713,0.000357,0.043275,8.093209,1,1.791759,1.437463,1.252763,5.549076,5.094915,5.497168
clean,clean,clean,clean,0.693147,1.098612,1.94591,1.085909,0.015585,0.016053,5.86127,1,1.386294,5.606868,0.916291,5.55296,5.100902,5.501258
buggy,buggy,buggy,buggy,0.693147,2.639057,3.7612,1.607003,0.064852,0.026502,7.083824,0,2.397895,4.738914,1.305626,5.556828,5.106854,5.505332
clean,clean,clean,clean,0.693147,1.386294,1.94591,0.920733,0.036366,0.000373,8.048363,1,1.791759,0.625938,1.300192,5.560682,5.111506,5.509388
clean,buggy,buggy,clean,0.693147,1.386294,1.791759,0.792449,0.033849,0.002926,8.174816,0,1.791759,0.223144,1.481605,4.812184,4.379524,4.812184
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002008,0.000402,8.917713,0,2.197225,0.908259,3.433987,2.639057,2.520113,2.564949
clean,clean,clean,clean,0.693147,1.609438,2.079442,1.17994,0.021412,0.004968,6.615878,1,2.079442,3.420673,1.965713,5.56452,5.115656,5.513429
buggy,buggy,buggy,buggy,0.693147,1.609438,2.890372,1.431342,0.003873,0.006782,6.953684,0,1.791759,3.884446,1.07841,5.568345,5.117754,5.517453
clean,buggy,buggy,clean,0.693147,0.693147,3.258097,1.360556,0.003469,0.014471,6.721137,0,2.197225,3.745968,1.12493,5.572154,5.118413,5.521461
buggy,buggy,buggy,buggy,0.693147,1.609438,2.197225,0.787334,0.499045,0,4.878094,0,2.302585,3.801762,1.871802,5.575949,5.124202,5.525453
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,2.833213,0,0,0,0,0,0,5.57973,5.129958,5.529429
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.008368,4.787492,0,1.791759,4.1205,2.302585,5.583496,5.135681,2.079442
clean,buggy,buggy,clean,0.693147,1.609438,2.197225,1.202513,0.001589,0.007394,6.850391,0,2.079442,3.835574,1.558145,5.587249,5.140376,5.533389
buggy,buggy,buggy,buggy,0.693147,1.791759,1.94591,1.135503,0.004916,0.023572,6.74111,0,1.94591,2.851284,1.642873,5.590987,5.145982,5.537334
buggy,buggy,buggy,buggy,0.693147,1.098612,1.94591,1.085909,0.015585,0.016053,5.86127,1,1.609438,4.145988,0.982078,5.594711,5.150281,5.541264
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.61267,0.003043,0.005319,7.180451,1,1.791759,4.720461,2.351375,5.598422,5.153292,5.545177
clean,buggy,buggy,clean,0.693147,1.098612,1.386294,0.78763,0.002064,0.008837,8.379539,0,2.079442,3.811097,2.662355,5.602119,5.157848,5.549076
buggy,buggy,buggy,buggy,0.693147,2.197225,3.637586,1.710958,0.011061,0.023216,6.66372,0,1.94591,4.289226,0.97456,5.605802,5.161753,5.55296
buggy,buggy,buggy,buggy,0.693147,1.791759,2.302585,1.187895,0.029724,0.003347,6.068171,0,1.609438,4.899778,1.631199,5.609472,5.163356,5.556828
clean,clean,clean,clean,0.693147,1.791759,1.791759,1.095564,0.010137,0.000509,6.667211,0,2.197225,4.818587,2.197225,5.613128,5.169006,5.560682
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001808,0.000905,7.7012,1,1.609438,4.251918,2.564949,5.616771,5.171506,5.56452
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001815,0.000908,7.697575,1,1.098612,4.188745,2.302585,5.620401,5.177166,5.568345
clean,buggy,buggy,clean,0.693147,1.386294,1.94591,0.971635,0.097507,0.090173,4.982442,0,1.386294,2.805177,0.774727,5.624018,5.182682,5.572154
buggy,buggy,buggy,buggy,0.693147,1.791759,2.564949,1.393493,0.011371,0.014274,6.236526,0,2.079442,4.158102,1.321756,5.627621,5.188223,5.575949
buggy,buggy,buggy,clean,0.693147,1.791759,2.197225,1.363438,0.00279,0.002189,7.732974,0,2.302585,4.732684,1.998774,4.820282,4.363608,4.820282
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.006826,0,4.990433,0,1.791759,2.880882,2.995732,4.828314,4.376134,4.828314
clean,clean,clean,clean,0.693147,1.098612,2.079442,1.03248,0.138355,0.008061,5.764282,0,1.386294,3.516607,0.760806,5.135798,4.741273,5.087596
clean,clean,clean,clean,0.693147,1.386294,1.94591,1.210344,0.000985,0.057924,5.826501,0,1.791759,4.066802,1.252763,5.631212,5.190231,5.57973
clean,buggy,buggy,clean,0.693147,0.693147,1.386294,0.909733,0.004191,0.004713,6.455199,0,1.609438,4.276527,1.386294,5.63479,5.195786,5.583496
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.356675,2.079442,0,1.098612,4.392101,1.098612,5.638355,5.201311,5.587249
buggy,buggy,buggy,buggy,0.693147,1.791759,2.397895,1.233338,0.001989,0.005323,9.168883,0,1.94591,3.031099,1.526056,5.141664,4.747711,5.09375
buggy,buggy,buggy,buggy,0.693147,1.791759,2.484907,1.222896,0.050143,0.004697,6.220769,1,1.94591,3.157851,1.729884,4.317488,3.92888,4.317488
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.916291,0.693147,2.197225,0,0.693147,6.006304,0.693147,1.098612,0.65752,1.098612
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.693147,0.003591,0.405808,7.574045,0,1.098612,3.39182,0.693147,5.147494,4.752987,5.099866
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.521194,0.456758,0,2.351375,0,1.098612,5.316256,0.693147,5.153292,4.761148,5.105945
clean,buggy,buggy,clean,0.693147,1.386294,2.079442,1.282011,0.002214,0.005026,6.565068,0,1.791759,4.099332,1.272566,5.641907,5.201421,5.590987
buggy,buggy,buggy,buggy,0.693147,0.693147,2.484907,1.425352,0.009154,0.013114,6.419848,0,1.609438,4.247066,0.598837,5.645447,5.206915,5.594711
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.693147,0.001418,0.001418,6.558907,0,2.197225,2.045109,2.917771,5.648974,5.212051,5.598422
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00072,0,7.236339,0,2.397895,3.587677,3.850148,5.303305,4.838581,4.158883
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.033336,0,4.779123,0,1.791759,2.76506,2.397895,4.836282,4.379524,1.791759
buggy,buggy,buggy,buggy,0.693147,0.693147,2.302585,1.322177,0.04416,0.01117,7.32931,0,2.197225,3.006672,1.609438,2.70805,2.551006,2.639057
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,5.525453,0,0,0,0,0,0,5.159055,4.763199,5.111988
clean,clean,clean,clean,0.693147,1.386294,1.791759,1.179747,0.008869,0.01547,5.196285,0,1.609438,3.947776,1.029619,5.652489,5.211779,5.602119
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.938702,0.080043,0.189242,2.197225,0,1.386294,4.465793,1.465568,5.655992,5.216999,5.605802
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.290645,0.065751,0.009662,4.644391,0,1.098612,2.887033,1.871802,5.659482,5.222354,5.609472
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.287682,1.386294,0,0.693147,4.193285,1.386294,5.66296,5.22768,5.613128
clean,buggy,buggy,buggy,0.693147,1.791759,1.791759,0.775036,0.020361,0.002163,6.319328,1,2.197225,3.385407,1.791759,5.164786,4.765587,5.117994
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004533,0.001261,8.284757,1,1.386294,3.293241,2.484907,4.844187,4.383026,4.836282
clean,clean,clean,clean,0.693147,1.609438,2.397895,0.949776,0.016451,0.002727,6.897402,1,2.197225,4.119687,1.568616,5.170484,4.773731,5.123964
clean,buggy,buggy,clean,0.693147,2.484907,3.637586,1.184417,0.057206,0.000904,7.035911,0,2.397895,4.11578,1.144223,4.85203,4.395313,4.844187
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.215888,0,5.117994,0,1.791759,3.732418,2.833213,2.639057,2.452728,1.791759
clean,clean,clean,clean,1.098612,1.791759,1.94591,1.083969,0.104147,0.102465,6.285998,0,1.609438,4.292649,1.642873,5.308268,4.833978,4.983607
buggy,buggy,buggy,buggy,0.693147,2.484907,3.713572,1.162782,0.611909,0.073838,5.022037,0,2.302585,4.954135,1.115142,5.17615,4.779796,5.129899
buggy,clean,clean,clean,0.693147,1.098612,1.098612,0.521194,0.062035,0.023717,4.15104,1,0.693147,2.298577,0.405465,2.70805,2.533697,2.302585
buggy,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004636,0.00129,8.262301,1,1.609438,4.417876,2.079442,4.859812,4.404399,4.85203
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.631958,0.001927,0.00449,7.350195,0,1.386294,5.50655,0.916291,2.772589,2.609334,2.397895
clean,buggy,buggy,buggy,0.693147,1.386294,1.94591,0.920733,0.036337,0.000373,8.049162,1,1.94591,4.892452,1.386294,4.867534,4.416428,4.859812
buggy,clean,clean,buggy,0.693147,1.386294,1.791759,0.792449,0.033817,0.002923,8.175773,0,1.94591,0.019803,1.568616,4.875197,4.428433,4.867534
clean,buggy,buggy,clean,0.693147,1.609438,2.397895,0.949776,0.00269,0.016228,6.91115,1,2.197225,1.068153,1.589235,5.181784,4.786825,5.135798
buggy,buggy,buggy,buggy,0.693147,0.693147,1.386294,0.693147,0.000545,0.000545,7.10961,0,1.386294,2.470639,1.202972,5.187386,4.794798,5.141664
buggy,buggy,buggy,buggy,0.693147,2.639057,3.044522,1.439809,0.016654,0.017841,7.189884,0,2.302585,3.57459,1.619388,4.330733,3.929666,4.330733
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.025841,0.046044,5.257495,0,1.098612,1.909543,2.484907,5.666427,5.2223,5.616771
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004029,0.00575,7.458763,0,1.791759,3.366951,3.044522,5.669881,5.227627,5.620401
buggy,buggy,buggy,buggy,0.693147,1.609438,2.197225,0.86313,0.04591,0.00315,7.012566,0,1.94591,4.57151,1.355835,5.673323,5.232872,5.624018
buggy,buggy,buggy,buggy,0.693147,0.693147,0.693147,0,0.009169,0.012124,8.29854,0,2.079442,3.1381,3.044522,5.676754,5.238196,5.627621
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.691268,7.204893,0,0,0,0,0,0,5.313206,4.83866,4.762174
buggy,buggy,buggy,buggy,0.693147,0.693147,1.098612,0.21405,0.009012,0.005068,8.596651,0,2.197225,3.012589,2.970414,2.772589,2.608598,2.70805
buggy,buggy,buggy,buggy,1.386294,2.772589,3.091042,1.534874,0.209639,0.040539,5.669536,0,2.397895,4.16713,1.599388,2.833213,2.676903,2.944439
buggy,buggy,buggy,buggy,0.693147,0.693147,1.386294,0.86914,5.010635,0,0,0,0,0,0,2.890372,2.742774,2.564949
clean,clean,clean,clean,1.098612,1.609438,1.94591,1.140228,0.005549,0.005549,5.800607,0,2.397895,0.14842,2.269028,2.944439,2.805177,3.044522
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0,4.110874,0,0.693147,0,1.098612,2.995732,2.863914,2.70805
clean,clean,clean,clean,0.693147,1.609438,2.639057,1.547656,0.000931,0.000931,6.980076,0,2.197225,4.197352,1.545433,5.680173,5.241588,5.631212
buggy,buggy,buggy,buggy,0.693147,1.94591,2.70805,1.385106,0.015492,0.001233,7.426591,0,2.197225,4.272491,1.742219,4.882802,4.436752,4.875197
clean,clean,clean,clean,0.693147,1.94591,2.302585,1.305353,0.01681,0.005166,6.5637,0,1.609438,3.19171,1.439835,5.68358,5.246866,5.63479
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,2.944439,0,0,0,0,0,0,5.31812,4.844423,4.770685
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.012158,0.008122,6.889591,1,1.609438,4.449919,1.94591,4.343805,3.946424,4.343805
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.021925,0.038652,6.008813,1,1.386294,4.450736,1.791759,4.890349,4.447814,4.882802
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.012158,0.008122,6.889591,1,1.386294,5.5982,1.791759,4.356709,3.964426,4.356709
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.064827,0.020572,6.073045,1,1.609438,4.476314,1.94591,2.833213,2.673459,2.772589
clean,clean,clean,clean,0.693147,1.791759,1.791759,0.767967,0.059338,0.003069,6.374343,1,2.197225,2.174752,1.824549,5.192957,4.794136,5.147494
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.916291,0,1.098612,0,1.098612,6.002652,1.098612,4.369448,3.979308,4.369448
clean,buggy,buggy,clean,0.693147,1.791759,2.484907,1.113077,0.026887,0.046306,5.03987,0,1.386294,4.738652,0.647103,5.686975,5.24634,5.638355
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.356675,2.079442,0,0.693147,0.10436,1.098612,5.690359,5.251383,5.641907
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.830933,0.00188,0.000065,8.544483,0,2.197225,1.446919,2.852439,4.89784,4.454231,4.890349
clean,buggy,buggy,clean,0.693147,1.098612,2.833213,1.501048,0.098448,0.164254,3.459781,0,1.609438,4.640537,0.989541,5.693732,5.256245,5.645447
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.503532,0.043312,0.011139,8.433485,0,2.197225,2.197225,2.970414,2.890372,2.738256,2.833213
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.015346,0,5.273,0,1.098612,0.565314,2.639057,5.697093,5.259992,5.648974
buggy,clean,clean,clean,0.693147,1.098612,1.098612,0.646591,0.015552,0.007495,6.682735,0,2.197225,1.781709,2.833213,3.091042,2.961141,2.833213
clean,buggy,buggy,clean,0.693147,1.94591,1.94591,1.257173,0,0.031029,6.716595,0,1.791759,3.055886,1.673351,4.382027,3.994156,4.382027
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.293292,0.018819,0.019462,6.926253,0,2.302585,0.703098,2.564949,3.135494,3.010621,2.890372
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.678516,0.000799,0.001198,7.132498,0,1.791759,1.715598,2.251292,4.905275,4.460491,4.89784
clean,buggy,buggy,clean,0.693147,1.386294,2.484907,1.352888,0.007133,0.010091,7.10668,0,1.94591,3.906608,1.238374,5.700444,5.261186,5.652489
clean,clean,clean,clean,1.098612,1.94591,2.639057,1.487519,0.007038,0.006746,5.569794,0,1.791759,4.433076,1.477049,5.32301,4.841585,5.010635
buggy,buggy,buggy,clean,0.693147,1.609438,2.302585,0.900198,0.679414,0.023848,6.609646,0,1.791759,4.230477,1.541159,5.198497,4.795873,5.153292
clean,clean,clean,clean,0.693147,1.94591,2.079442,1.080282,0.015714,0.002184,7.676339,0,2.197225,3.830379,2.21266,2.944439,2.793616,2.890372
buggy,buggy,buggy,buggy,0.693147,1.791759,2.484907,1.207981,0.011286,0.011991,7.41397,0,2.484907,3.710886,1.958685,3.178054,3.054944,2.944439
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.05962,0.040139,5.68358,0,1.098612,3.826029,1.609438,5.703782,5.265019,5.655992
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004347,0.002768,7.834392,1,1.609438,2.953347,3.401197,5.70711,5.269866,5.659482
clean,clean,clean,clean,0.693147,1.386294,1.94591,0.830986,8.868695,0,0,0,0,0,0,5.327876,4.847803,4.787492
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.688421,0.151737,0.034859,5.289932,1,1.386294,5.896357,1.202972,4.912655,4.469923,4.905275
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.688421,0.151027,0.034686,5.294962,1,1.791759,5.3893,1.386294,4.919981,4.481306,4.912655
buggy,buggy,buggy,clean,0.693147,0.693147,0.693147,0,0.054916,0.039531,4.828314,1,1.609438,4.395066,2.302585,5.204007,4.800079,5.159055
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.626347,0.089703,0.006307,6.855756,1,1.94591,4.368815,1.465568,4.394449,4.00442,4.394449
buggy,buggy,buggy,buggy,0.693147,2.302585,2.833213,1.223702,0.030955,0.017231,6.960945,0,2.302585,3.904192,1.900614,4.406719,4.022311,4.406719
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.822696,0.002299,0.001839,8.194782,0,1.94591,4.848116,2.197225,5.710427,5.269558,5.66296
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.290645,0.000231,0.002229,8.779557,0,2.079442,3.478776,3.113515,5.713733,5.274588,5.666427
clean,buggy,buggy,clean,0.693147,1.386294,1.609438,0.975186,0.029052,0.022422,4.71178,1,1.098612,4.227418,0.405465,3.218876,3.093313,2.995732
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.74432,0.054943,0.006623,4.618383,0,1.609438,3.514228,1.300192,5.209486,4.804922,5.164786
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.693147,0.001068,0.001068,6.842683,0,1.791759,0.8671,2.014903,4.418841,4.037421,4.418841
clean,clean,clean,clean,0.693147,2.197225,2.484907,1.436346,0.008415,0.009124,7.617892,0,2.197225,2.690565,2.079442,5.717028,5.277553,5.669881
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.464786,0.068993,0.068993,3.912023,0,0.693147,5.184925,0.405465,5.332719,4.848116,0
buggy,buggy,buggy,buggy,0.693147,0.693147,1.098612,0.503532,0.010772,0.041907,8.467162,0,2.197225,1.993339,3.020425,2.995732,2.842581,2.944439
buggy,clean,clean,clean,0.693147,0.693147,0.693147,0,0.115736,0.171527,5.78996,0,1.386294,1.026042,2.079442,5.720312,5.281425,5.673323
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.913062,0.006427,0.008172,8.135444,0,1.386294,5.695011,0.982078,5.723585,5.286245,5.676754
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.182841,0.043728,6.870053,0,1.098612,3.778949,1.386294,3.258097,3.133318,3.044522
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.687581,0.097886,0.03027,6.741701,1,1.098612,5.622355,0.693147,5.214936,4.809661,5.170484
clean,clean,clean,clean,0.693147,1.791759,2.079442,1.286695,0.006831,0.003068,6.405939,0,2.397895,2.337952,2.042518,3.332205,3.216473,3.135494
buggy,buggy,buggy,buggy,0.693147,0.693147,1.098612,0.687121,0.093751,0.029836,6.775366,1,1.791759,4.968215,1.252763,5.220356,4.81697,5.17615
clean,clean,clean,clean,0.693147,2.302585,3.044522,0.853802,0.01052,0.054624,6.367415,0,1.609438,4.097838,1.294727,5.225747,4.824948,5.181784
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.906111,0.050867,0.042737,5.749393,0,1.609438,5.528278,1.8453,5.231109,4.832226,5.187386
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.34811,0,0.693147,5.459586,0,1.098612,3.652993,1.098612,5.236442,4.840084,5.192957
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.081126,0.02778,4.276666,1,1.098612,4.51874,1.386294,5.241747,4.847724,5.198497
clean,clean,clean,clean,0.693147,2.302585,2.639057,1.405383,0.00367,0.001451,7.820255,0,2.302585,0.708036,2.154085,5.726848,5.289327,5.680173
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,6.848005,0,0,0,0,0,0,3.367296,3.25347,3.178054
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,7.835579,0,0,0,0,0,0,3.401197,3.291383,3.218876
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,8.262301,0,0,0,0,0,0,3.433987,3.32791,3.258097
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000716,0,7.242082,0,2.397895,2.656055,3.912023,0,0,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.010022,0.010022,6.54535,1,1.386294,0.688135,1.386294,5.247024,4.854761,5.204007
clean,clean,clean,clean,0.693147,1.609438,1.609438,0.94543,0.008197,0.006154,7.508513,1,2.197225,2.771338,2.74084,5.7301,5.292802,5.68358
buggy,buggy,buggy,buggy,0.693147,1.386294,1.386294,0.684476,0.057159,0.008048,6.939574,0,1.94591,1.756132,1.541159,5.733341,5.297767,5.686975
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.001649,7.100852,0,1.94591,0.652325,2.890372,0.693147,0.693147,0
clean,clean,clean,clean,0.693147,1.386294,1.94591,0.991591,0.010297,0.010297,7.8033,0,2.197225,2.451867,1.642873,3.465736,3.36107,3.295837
clean,clean,clean,clean,0.693147,1.791759,1.791759,1.003752,0.16602,0.022871,5.594711,1,1.386294,5.797698,1.223775,5.252273,4.861284,5.209486
clean,clean,clean,clean,0.693147,1.609438,2.079442,0.863776,0.156407,0.0287,5.987532,0,1.791759,3.554776,1.386294,5.736572,5.30221,5.690359
clean,buggy,buggy,clean,0.693147,0.693147,0.693147,0,0.04879,0.029559,4.615121,0,1.386294,4.600057,1.94591,5.739793,5.307128,5.693732
